sub	run	trial	soa	audio	drive_Type	audio_Type	TTFF_FLWM	TTFF_HLWM	FLWM	HLWM
46	8	7	200	2	2	1	NA	0.5657323	0	1
46	8	8	400	3	2	1	0.6990049	NA	1	0
46	8	9	600	2	2	1	NA	NA	0	0
46	8	10	400	2	2	1	1.8138316	NA	1	0
46	8	11	0	1	2	1	NA	NA	0	0
46	8	12	0	3	2	1	NA	1.0316374	0	1
46	8	13	0	2	2	1	NA	0.8819166	0	1
46	8	14	600	3	2	1	0.7321348	NA	1	0
46	8	15	600	3	2	1	NA	0.4825209	0	1
46	8	16	400	1	2	1	NA	NA	0	0
46	8	17	200	2	2	1	1.9467996	NA	1	0
46	8	18	400	2	2	1	NA	NA	0	0
46	8	19	400	3	2	1	NA	0.6489331	0	1
46	8	20	600	2	2	1	NA	NA	0	0
46	8	21	600	1	2	1	NA	NA	0	0
46	8	22	0	2	2	1	NA	NA	0	0
46	8	23	200	1	2	1	NA	NA	0	0
46	8	24	600	1	2	1	NA	NA	0	0
47	2	1	400	3	2	1	0.8985245	NA	1	0
47	2	2	200	1	2	1	1.7804519	0.5491269	1	1
47	2	3	200	1	2	1	1.6305683	0.5823791	1	1
47	2	4	600	3	2	1	1.2146782	0.6655689	1	1
47	2	5	0	2	2	1	NA	NA	0	0
47	2	6	0	3	2	1	0.7820636	1.2313401	1	1
47	2	7	600	2	2	1	1.0982038	0.6988566	1	1
47	2	8	600	1	2	1	1.4975694	0.4160036	1	1
47	2	9	400	2	2	1	NA	0.9318191	0	1
47	2	10	0	3	2	1	NA	0.7654226	0	1
47	2	11	200	3	2	1	0.6489568	NA	1	0
47	2	12	600	3	2	1	NA	1.8136524	0	1
47	2	13	0	2	2	1	1.3810722	0.8486024	1	1
47	2	14	400	1	2	1	1.4476045	0.5158184	1	1
47	2	15	200	2	2	1	1.4310059	0.6822246	1	1
47	2	16	600	2	2	1	NA	0.931924	0	1
47	2	17	400	1	2	1	2.013386	0.54911	1	1
47	2	18	400	3	2	1	0.6988328	1.2146494	1	1
47	2	19	200	3	2	1	NA	0.782064	0	1
47	2	20	400	2	2	1	NA	0.7654255	0	1
47	2	21	0	1	2	1	1.6806365	0.8153465	1	1
47	2	22	0	1	2	1	1.5973917	0.8486151	1	1
47	2	23	200	2	2	1	0.6322705	1.1147565	1	1
47	2	24	600	1	2	1	NA	0.4658962	0	1
47	6	1	400	3	1	1	0.5491145	1.2812487	1	1
47	6	2	200	1	1	1	0.6655964	1.381078	1	1
47	6	3	200	2	1	1	0.6989582	NA	1	0
47	6	4	400	2	1	1	0.7154906	NA	1	0
47	6	5	0	2	1	1	2.2297142	1.0983159	1	1
47	6	6	400	3	1	1	NA	0.7487899	0	1
47	6	7	0	1	1	1	0.8486337	NA	1	0
47	6	8	0	3	1	1	0.9150017	1.4641143	1	1
47	6	9	600	2	1	1	0.3993552	0.9318144	1	1
47	6	10	600	1	1	1	NA	0.6323024	0	1
47	6	11	600	3	1	1	0.5990155	NA	1	0
47	6	12	600	3	1	1	0.4991769	1.0482912	1	1
47	6	13	200	3	1	1	NA	0.7154923	0	1
47	6	14	400	1	1	1	1.015004	NA	1	0
47	6	15	0	1	1	1	NA	0.9817466	0	1
47	6	16	0	2	1	1	NA	NA	0	0
47	6	17	200	2	1	1	0.98174	NA	1	0
47	6	18	0	3	1	1	NA	1.1483075	0	1
47	6	19	400	1	1	1	0.8486398	NA	1	0
47	6	20	200	3	1	1	1.9302801	0.6989738	1	1
47	6	21	600	2	1	1	NA	1.3478092	0	1
47	6	22	600	1	1	1	NA	0.5324336	0	1
47	6	23	200	1	1	1	0.915172	1.497555	1	1
47	6	24	400	2	1	1	NA	0.9650853	0	1
48	4	1	0	3	2	1	NA	NA	0	0
48	4	2	200	3	2	1	NA	NA	0	0
48	4	3	0	1	2	1	NA	NA	0	0
48	4	4	400	2	2	1	NA	NA	0	0
48	4	5	400	2	2	1	NA	NA	0	0
48	4	6	600	1	2	1	NA	NA	0	0
48	4	7	0	3	2	1	NA	NA	0	0
48	4	8	200	1	2	1	NA	NA	0	0
48	4	9	400	1	2	1	NA	NA	0	0
48	4	10	200	1	2	1	NA	NA	0	0
48	4	11	400	1	2	1	NA	NA	0	0
48	4	12	0	2	2	1	NA	NA	0	0
48	4	13	0	2	2	1	NA	NA	0	0
48	4	14	400	3	2	1	NA	NA	0	0
48	4	15	600	2	2	1	NA	NA	0	0
48	4	16	200	2	2	1	NA	NA	0	0
48	4	17	400	3	2	1	NA	NA	0	0
48	4	18	0	1	2	1	NA	NA	0	0
48	4	19	600	2	2	1	NA	NA	0	0
48	4	20	600	3	2	1	NA	NA	0	0
48	4	21	600	3	2	1	NA	NA	0	0
48	4	22	200	3	2	1	NA	NA	0	0
48	4	23	200	2	2	1	NA	NA	0	0
48	4	24	600	1	2	1	NA	NA	0	0
48	8	1	0	3	1	1	NA	NA	0	0
48	8	2	200	2	1	1	NA	NA	0	0
48	8	3	600	2	1	1	NA	NA	0	0
48	8	4	0	2	1	1	NA	NA	0	0
48	8	5	400	1	1	1	NA	NA	0	0
48	8	6	400	2	1	1	NA	NA	0	0
48	8	7	400	2	1	1	NA	NA	0	0
48	8	8	400	3	1	1	NA	NA	0	0
48	8	9	200	2	1	1	NA	NA	0	0
48	8	10	600	3	1	1	NA	NA	0	0
48	8	11	200	3	1	1	NA	NA	0	0
48	8	12	200	3	1	1	NA	NA	0	0
48	8	13	400	1	1	1	NA	NA	0	0
48	8	14	0	2	1	1	NA	NA	0	0
48	8	15	600	1	1	1	NA	NA	0	0
48	8	16	400	3	1	1	NA	NA	0	0
48	8	17	200	1	1	1	NA	NA	0	0
48	8	18	200	1	1	1	NA	NA	0	0
48	8	19	0	1	1	1	NA	NA	0	0
48	8	20	600	1	1	1	NA	NA	0	0
48	8	21	600	3	1	1	NA	NA	0	0
48	8	22	600	2	1	1	NA	NA	0	0
48	8	23	0	3	1	1	NA	NA	0	0
48	8	24	0	1	1	1	NA	NA	0	0
